관측소명,시간,수위
대 곡 교,2010-05-15 00:00,11.48 
대 곡 교,2010-05-15 00:10,11.48 
대 곡 교,2010-05-15 00:20,11.48 
대 곡 교,2010-05-15 00:31,11.48 
대 곡 교,2010-05-15 00:40,11.48 
대 곡 교,2010-05-15 00:50,11.49 
대 곡 교,2010-05-15 01:00,11.49 
대 곡 교,2010-05-15 01:10,11.49 
대 곡 교,2010-05-15 01:20,11.49 
대 곡 교,2010-05-15 01:31,11.49 
대 곡 교,2010-05-15 01:40,11.49 
대 곡 교,2010-05-15 01:50,11.48 
대 곡 교,2010-05-15 02:00,11.48 
대 곡 교,2010-05-15 02:10,11.48 
대 곡 교,2010-05-15 02:20,11.48 
대 곡 교,2010-05-15 02:30,11.48 
대 곡 교,2010-05-15 02:40,11.48 
대 곡 교,2010-05-15 02:50,11.48 
대 곡 교,2010-05-15 03:00,11.47 
대 곡 교,2010-05-15 03:10,11.47 
대 곡 교,2010-05-15 03:21,11.48 
대 곡 교,2010-05-15 03:30,11.48 
대 곡 교,2010-05-15 03:40,11.48 
대 곡 교,2010-05-15 03:50,11.47 
대 곡 교,2010-05-15 04:00,11.46 
대 곡 교,2010-05-15 04:10,11.46 
대 곡 교,2010-05-15 04:21,11.47 
대 곡 교,2010-05-15 04:30,11.46 
대 곡 교,2010-05-15 04:40,11.45 
대 곡 교,2010-05-15 04:50,11.45 
대 곡 교,2010-05-15 05:00,11.44 
대 곡 교,2010-05-15 05:11,11.44 
대 곡 교,2010-05-15 05:20,11.42 
대 곡 교,2010-05-15 05:30,11.42 
대 곡 교,2010-05-15 05:40,11.42 
대 곡 교,2010-05-15 05:50,11.42 
대 곡 교,2010-05-15 06:00,11.42 
대 곡 교,2010-05-15 06:11,11.42 
대 곡 교,2010-05-15 06:20,11.42 
대 곡 교,2010-05-15 06:30,11.42 
대 곡 교,2010-05-15 06:40,11.42 
대 곡 교,2010-05-15 06:50,11.42 
대 곡 교,2010-05-15 07:00,11.43 
대 곡 교,2010-05-15 07:11,11.43 
대 곡 교,2010-05-15 07:20,11.43 
대 곡 교,2010-05-15 07:30,11.41 
대 곡 교,2010-05-15 07:40,11.42 
대 곡 교,2010-05-15 07:50,11.42 
대 곡 교,2010-05-15 08:00,11.41 
대 곡 교,2010-05-15 08:10,11.41 
대 곡 교,2010-05-15 08:20,11.41 
대 곡 교,2010-05-15 08:30,11.39 
대 곡 교,2010-05-15 08:40,11.40 
대 곡 교,2010-05-15 08:50,11.39 
대 곡 교,2010-05-15 09:00,11.39 
대 곡 교,2010-05-15 09:10,11.40 
대 곡 교,2010-05-15 09:20,11.41 
대 곡 교,2010-05-15 09:30,11.41 
대 곡 교,2010-05-15 09:40,11.42 
대 곡 교,2010-05-15 09:50,11.42 
대 곡 교,2010-05-15 10:00,11.42 
대 곡 교,2010-05-15 10:11,11.42 
대 곡 교,2010-05-15 10:21,11.42 
대 곡 교,2010-05-15 10:30,11.43 
대 곡 교,2010-05-15 10:40,11.42 
대 곡 교,2010-05-15 10:55,11.43 
대 곡 교,2010-05-15 11:00,11.42 
대 곡 교,2010-05-15 11:10,11.44 
대 곡 교,2010-05-15 11:20,11.44 
대 곡 교,2010-05-15 11:30,11.44 
대 곡 교,2010-05-15 11:40,11.44 
대 곡 교,2010-05-15 11:51,11.44 
대 곡 교,2010-05-15 12:00,11.43 
대 곡 교,2010-05-15 12:10,11.44 
대 곡 교,2010-05-15 12:20,11.44 
대 곡 교,2010-05-15 12:30,11.44 
대 곡 교,2010-05-15 12:40,11.45 
대 곡 교,2010-05-15 12:51,11.46 
대 곡 교,2010-05-15 13:00,11.47 
대 곡 교,2010-05-15 13:10,11.47 
대 곡 교,2010-05-15 13:21,11.47 
대 곡 교,2010-05-15 13:30,11.47 
대 곡 교,2010-05-15 13:40,11.47 
대 곡 교,2010-05-15 13:50,11.46 
대 곡 교,2010-05-15 14:00,11.46 
대 곡 교,2010-05-15 14:10,11.45 
대 곡 교,2010-05-15 14:20,11.45 
대 곡 교,2010-05-15 14:30,11.44 
대 곡 교,2010-05-15 14:40,11.43 
대 곡 교,2010-05-15 14:51,11.43 
대 곡 교,2010-05-15 15:00,11.42 
