관측소명,시간,수위
탄천 2교,2007-05-15 00:00,5.75 
탄천 2교,2007-05-15 00:10,5.75 
탄천 2교,2007-05-15 00:20,5.75 
탄천 2교,2007-05-15 00:30,5.75 
탄천 2교,2007-05-15 00:40,5.75 
탄천 2교,2007-05-15 00:50,5.75 
탄천 2교,2007-05-15 01:00,5.75 
탄천 2교,2007-05-15 01:10,5.75 
탄천 2교,2007-05-15 01:20,5.75 
탄천 2교,2007-05-15 01:31,5.75 
탄천 2교,2007-05-15 01:40,5.75 
탄천 2교,2007-05-15 01:50,5.75 
탄천 2교,2007-05-15 02:00,5.75 
탄천 2교,2007-05-15 02:11,5.75 
탄천 2교,2007-05-15 02:20,5.75 
탄천 2교,2007-05-15 02:30,5.75 
탄천 2교,2007-05-15 02:40,5.75 
탄천 2교,2007-05-15 02:51,5.75 
탄천 2교,2007-05-15 03:00,5.75 
탄천 2교,2007-05-15 03:10,5.75 
탄천 2교,2007-05-15 03:20,5.75 
탄천 2교,2007-05-15 03:30,5.75 
탄천 2교,2007-05-15 03:40,5.75 
탄천 2교,2007-05-15 03:50,5.75 
탄천 2교,2007-05-15 04:01,5.75 
탄천 2교,2007-05-15 04:10,5.75 
탄천 2교,2007-05-15 04:20,5.75 
탄천 2교,2007-05-15 04:31,5.75 
탄천 2교,2007-05-15 04:40,5.75 
탄천 2교,2007-05-15 04:50,5.75 
탄천 2교,2007-05-15 05:00,5.75 
탄천 2교,2007-05-15 05:11,5.75 
탄천 2교,2007-05-15 05:20,5.75 
탄천 2교,2007-05-15 05:30,5.75 
탄천 2교,2007-05-15 05:40,5.75 
탄천 2교,2007-05-15 05:50,5.75 
탄천 2교,2007-05-15 06:00,5.75 
탄천 2교,2007-05-15 06:10,5.75 
탄천 2교,2007-05-15 06:21,5.75 
탄천 2교,2007-05-15 06:30,5.75 
탄천 2교,2007-05-15 06:40,5.75 
탄천 2교,2007-05-15 06:50,5.75 
탄천 2교,2007-05-15 07:01,5.75 
탄천 2교,2007-05-15 07:10,5.75 
탄천 2교,2007-05-15 07:20,5.75 
탄천 2교,2007-05-15 07:30,5.75 
탄천 2교,2007-05-15 07:40,5.75 
탄천 2교,2007-05-15 07:50,5.75 
탄천 2교,2007-05-15 08:00,5.75 
탄천 2교,2007-05-15 08:11,5.75 
탄천 2교,2007-05-15 08:20,5.75 
탄천 2교,2007-05-15 08:30,5.75 
탄천 2교,2007-05-15 08:40,5.75 
탄천 2교,2007-05-15 08:51,5.75 
탄천 2교,2007-05-15 09:00,5.75 
탄천 2교,2007-05-15 09:10,5.75 
탄천 2교,2007-05-15 09:21,5.75 
탄천 2교,2007-05-15 09:30,5.75 
탄천 2교,2007-05-15 09:40,5.75 
탄천 2교,2007-05-15 09:51,5.75 
탄천 2교,2007-05-15 10:00,5.75 
탄천 2교,2007-05-15 10:10,5.75 
탄천 2교,2007-05-15 10:21,5.75 
탄천 2교,2007-05-15 10:32,5.75 
탄천 2교,2007-05-15 10:40,5.75 
탄천 2교,2007-05-15 10:50,5.75 
탄천 2교,2007-05-15 11:00,5.75 
탄천 2교,2007-05-15 11:10,5.75 
탄천 2교,2007-05-15 11:20,5.75 
탄천 2교,2007-05-15 11:30,5.75 
탄천 2교,2007-05-15 11:41,5.75 
탄천 2교,2007-05-15 11:50,5.75 
탄천 2교,2007-05-15 12:00,5.75 
탄천 2교,2007-05-15 12:11,5.75 
탄천 2교,2007-05-15 12:22,5.75 
탄천 2교,2007-05-15 12:30,5.75 
탄천 2교,2007-05-15 12:40,5.75 
탄천 2교,2007-05-15 12:50,5.75 
탄천 2교,2007-05-15 13:00,5.75 
탄천 2교,2007-05-15 13:10,5.75 
탄천 2교,2007-05-15 13:20,5.75 
탄천 2교,2007-05-15 13:30,5.75 
탄천 2교,2007-05-15 13:40,5.75 
탄천 2교,2007-05-15 13:50,5.75 
탄천 2교,2007-05-15 14:00,5.75 
탄천 2교,2007-05-15 14:11,5.75 
