관측소명,시간,수위
성 동 교,2006-05-15 00:00,4.88 
성 동 교,2006-05-15 00:10,4.88 
성 동 교,2006-05-15 00:20,4.88 
성 동 교,2006-05-15 00:31,4.88 
성 동 교,2006-05-15 00:40,4.88 
성 동 교,2006-05-15 00:50,4.88 
성 동 교,2006-05-15 01:00,4.88 
성 동 교,2006-05-15 01:10,4.88 
성 동 교,2006-05-15 01:20,4.88 
성 동 교,2006-05-15 01:30,4.88 
성 동 교,2006-05-15 01:40,4.88 
성 동 교,2006-05-15 01:50,4.88 
성 동 교,2006-05-15 02:00,4.88 
성 동 교,2006-05-15 02:10,4.88 
성 동 교,2006-05-15 02:20,4.88 
성 동 교,2006-05-15 02:30,4.88 
성 동 교,2006-05-15 02:40,4.88 
성 동 교,2006-05-15 02:50,4.88 
성 동 교,2006-05-15 03:01,4.88 
성 동 교,2006-05-15 03:10,4.88 
성 동 교,2006-05-15 03:21,4.88 
성 동 교,2006-05-15 03:30,4.88 
성 동 교,2006-05-15 03:40,4.88 
성 동 교,2006-05-15 03:51,4.88 
성 동 교,2006-05-15 04:01,4.88 
성 동 교,2006-05-15 04:10,4.88 
성 동 교,2006-05-15 04:20,4.88 
성 동 교,2006-05-15 04:30,4.88 
성 동 교,2006-05-15 04:40,4.88 
성 동 교,2006-05-15 04:50,4.88 
성 동 교,2006-05-15 05:01,4.88 
성 동 교,2006-05-15 05:10,4.88 
성 동 교,2006-05-15 05:20,4.88 
성 동 교,2006-05-15 05:30,4.88 
성 동 교,2006-05-15 05:40,4.88 
성 동 교,2006-05-15 05:50,4.88 
성 동 교,2006-05-15 06:01,4.88 
성 동 교,2006-05-15 06:10,4.88 
성 동 교,2006-05-15 06:21,4.88 
성 동 교,2006-05-15 06:30,4.88 
성 동 교,2006-05-15 06:40,4.88 
성 동 교,2006-05-15 06:50,4.88 
성 동 교,2006-05-15 07:00,4.88 
성 동 교,2006-05-15 07:10,4.88 
성 동 교,2006-05-15 07:20,4.88 
성 동 교,2006-05-15 07:30,4.88 
성 동 교,2006-05-15 07:40,4.88 
성 동 교,2006-05-15 07:50,4.88 
성 동 교,2006-05-15 08:00,4.88 
성 동 교,2006-05-15 08:10,4.88 
성 동 교,2006-05-15 08:21,4.88 
성 동 교,2006-05-15 08:31,4.88 
성 동 교,2006-05-15 08:40,4.88 
성 동 교,2006-05-15 08:50,4.88 
성 동 교,2006-05-15 09:00,4.88 
성 동 교,2006-05-15 09:10,4.88 
성 동 교,2006-05-15 09:20,4.88 
성 동 교,2006-05-15 09:30,4.88 
성 동 교,2006-05-15 09:40,4.88 
성 동 교,2006-05-15 09:50,4.88 
성 동 교,2006-05-15 10:01,4.88 
성 동 교,2006-05-15 10:10,4.88 
성 동 교,2006-05-15 10:20,4.88 
성 동 교,2006-05-15 10:31,4.88 
성 동 교,2006-05-15 10:40,4.88 
성 동 교,2006-05-15 10:51,4.88 
성 동 교,2006-05-15 11:00,4.88 
성 동 교,2006-05-15 11:10,4.88 
성 동 교,2006-05-15 11:20,4.88 
성 동 교,2006-05-15 11:30,4.88 
성 동 교,2006-05-15 11:40,4.88 
성 동 교,2006-05-15 11:50,4.88 
성 동 교,2006-05-15 12:00,4.88 
성 동 교,2006-05-15 12:10,4.88 
성 동 교,2006-05-15 12:21,4.88 
성 동 교,2006-05-15 12:30,4.88 
성 동 교,2006-05-15 12:40,4.88 
