관측소명,시간,수위
성 동 교,2013-05-15 00:01,4.68 
성 동 교,2013-05-15 00:11,4.68 
성 동 교,2013-05-15 00:20,4.68 
성 동 교,2013-05-15 00:32,4.68 
성 동 교,2013-05-15 00:40,4.68 
성 동 교,2013-05-15 00:50,4.68 
성 동 교,2013-05-15 01:02,4.68 
성 동 교,2013-05-15 01:12,4.68 
성 동 교,2013-05-15 01:21,4.68 
성 동 교,2013-05-15 01:30,4.68 
성 동 교,2013-05-15 01:42,4.68 
성 동 교,2013-05-15 01:51,4.68 
성 동 교,2013-05-15 02:01,4.68 
성 동 교,2013-05-15 02:11,4.68 
성 동 교,2013-05-15 02:21,4.68 
성 동 교,2013-05-15 02:32,4.68 
성 동 교,2013-05-15 02:42,4.68 
성 동 교,2013-05-15 02:51,4.68 
성 동 교,2013-05-15 03:01,4.68 
성 동 교,2013-05-15 03:10,4.68 
성 동 교,2013-05-15 03:20,4.68 
성 동 교,2013-05-15 03:30,4.68 
성 동 교,2013-05-15 03:42,4.68 
성 동 교,2013-05-15 03:50,4.68 
성 동 교,2013-05-15 04:00,4.68 
성 동 교,2013-05-15 04:15,4.68 
성 동 교,2013-05-15 04:24,4.68 
성 동 교,2013-05-15 04:32,4.68 
성 동 교,2013-05-15 04:40,4.68 
성 동 교,2013-05-15 04:51,4.68 
성 동 교,2013-05-15 05:00,4.68 
성 동 교,2013-05-15 05:13,4.68 
성 동 교,2013-05-15 05:22,4.68 
성 동 교,2013-05-15 05:32,4.68 
성 동 교,2013-05-15 05:40,4.68 
성 동 교,2013-05-15 05:52,4.68 
성 동 교,2013-05-15 06:00,4.68 
성 동 교,2013-05-15 06:12,4.68 
성 동 교,2013-05-15 06:20,4.68 
성 동 교,2013-05-15 06:30,4.68 
성 동 교,2013-05-15 06:42,4.68 
성 동 교,2013-05-15 06:51,4.68 
성 동 교,2013-05-15 07:01,4.68 
성 동 교,2013-05-15 07:10,4.67 
성 동 교,2013-05-15 07:21,4.67 
성 동 교,2013-05-15 07:30,4.67 
성 동 교,2013-05-15 07:40,4.67 
성 동 교,2013-05-15 07:51,4.67 
성 동 교,2013-05-15 08:02,4.67 
성 동 교,2013-05-15 08:11,4.67 
성 동 교,2013-05-15 08:21,4.67 
성 동 교,2013-05-15 08:33,4.69 
성 동 교,2013-05-15 08:43,4.71 
성 동 교,2013-05-15 08:51,4.70 
성 동 교,2013-05-15 09:03,4.70 
성 동 교,2013-05-15 09:12,4.71 
성 동 교,2013-05-15 09:21,4.71 
성 동 교,2013-05-15 09:32,4.71 
성 동 교,2013-05-15 09:43,4.71 
성 동 교,2013-05-15 09:52,4.70 
성 동 교,2013-05-15 10:02,4.69 
성 동 교,2013-05-15 10:10,4.69 
성 동 교,2013-05-15 10:21,4.69 
성 동 교,2013-05-15 10:30,4.68 
성 동 교,2013-05-15 10:40,4.68 
성 동 교,2013-05-15 10:51,4.67 
성 동 교,2013-05-15 11:03,4.67 
성 동 교,2013-05-15 11:13,4.67 
성 동 교,2013-05-15 11:24,4.68 
성 동 교,2013-05-15 11:33,4.68 
성 동 교,2013-05-15 11:43,4.68 
성 동 교,2013-05-15 11:53,4.67 
성 동 교,2013-05-15 12:01,4.66 
성 동 교,2013-05-15 12:12,4.66 
성 동 교,2013-05-15 12:20,4.66 
성 동 교,2013-05-15 12:31,4.66 
성 동 교,2013-05-15 12:41,4.66 
