관측소명,시간,수위
증 산 교,2011-05-15 00:00,6.90 
증 산 교,2011-05-15 00:10,6.90 
증 산 교,2011-05-15 00:30,6.90 
증 산 교,2011-05-15 00:40,6.90 
증 산 교,2011-05-15 00:50,6.90 
증 산 교,2011-05-15 01:00,6.90 
증 산 교,2011-05-15 01:10,6.90 
증 산 교,2011-05-15 01:20,6.90 
증 산 교,2011-05-15 01:30,6.90 
증 산 교,2011-05-15 01:40,6.90 
증 산 교,2011-05-15 01:50,6.90 
증 산 교,2011-05-15 02:00,6.90 
증 산 교,2011-05-15 02:10,6.90 
증 산 교,2011-05-15 02:20,6.90 
증 산 교,2011-05-15 02:30,6.90 
증 산 교,2011-05-15 02:40,6.90 
증 산 교,2011-05-15 02:50,6.90 
증 산 교,2011-05-15 03:00,6.90 
증 산 교,2011-05-15 03:10,6.90 
증 산 교,2011-05-15 03:20,6.90 
증 산 교,2011-05-15 03:30,6.90 
증 산 교,2011-05-15 03:40,6.90 
증 산 교,2011-05-15 03:50,6.90 
증 산 교,2011-05-15 04:00,6.90 
증 산 교,2011-05-15 04:10,6.90 
증 산 교,2011-05-15 04:20,6.90 
증 산 교,2011-05-15 04:30,6.90 
증 산 교,2011-05-15 04:40,6.90 
증 산 교,2011-05-15 04:50,6.90 
증 산 교,2011-05-15 05:00,6.90 
증 산 교,2011-05-15 05:10,6.90 
증 산 교,2011-05-15 05:20,6.90 
증 산 교,2011-05-15 05:30,6.90 
증 산 교,2011-05-15 05:40,6.90 
증 산 교,2011-05-15 05:50,6.90 
증 산 교,2011-05-15 06:00,6.90 
증 산 교,2011-05-15 06:10,6.90 
증 산 교,2011-05-15 06:20,6.90 
증 산 교,2011-05-15 06:30,6.90 
증 산 교,2011-05-15 06:40,6.90 
증 산 교,2011-05-15 06:50,6.90 
증 산 교,2011-05-15 07:00,6.90 
증 산 교,2011-05-15 07:10,6.90 
증 산 교,2011-05-15 07:20,6.90 
증 산 교,2011-05-15 07:31,6.90 
증 산 교,2011-05-15 07:40,6.90 
증 산 교,2011-05-15 07:50,6.90 
증 산 교,2011-05-15 08:00,6.90 
증 산 교,2011-05-15 08:10,6.90 
증 산 교,2011-05-15 08:20,6.90 
