관측소명,시간,수위
성 동 교,2011-05-19 11:07,4.64
성 동 교,2011-05-19 11:10,4.63
성 동 교,2011-05-19 11:20,4.65
성 동 교,2011-05-19 11:30,4.64
성 동 교,2011-05-19 11:40,4.64
성 동 교,2011-05-19 11:51,4.65
성 동 교,2011-05-19 12:01,4.65
성 동 교,2011-05-19 12:11,4.65
성 동 교,2011-05-19 12:21,4.65
성 동 교,2011-05-19 12:31,4.65
성 동 교,2011-05-19 12:41,4.65
성 동 교,2011-05-19 12:51,4.65
성 동 교,2011-05-19 13:01,4.65
성 동 교,2011-05-19 13:11,4.65
성 동 교,2011-05-19 13:20,4.65
성 동 교,2011-05-19 13:30,4.65
성 동 교,2011-05-19 13:40,4.65
성 동 교,2011-05-19 13:50,4.65
성 동 교,2011-05-19 14:00,4.65
성 동 교,2011-05-19 14:10,4.65
성 동 교,2011-05-19 14:20,4.65
성 동 교,2011-05-19 14:30,4.65
성 동 교,2011-05-19 14:40,4.65
성 동 교,2011-05-19 14:50,4.65
성 동 교,2011-05-19 15:00,4.65
성 동 교,2011-05-19 15:10,4.65
성 동 교,2011-05-19 15:20,4.65
성 동 교,2011-05-19 15:30,4.65
성 동 교,2011-05-19 15:40,4.65
성 동 교,2011-05-19 15:50,4.65
성 동 교,2011-05-19 16:00,4.65
성 동 교,2011-05-19 16:10,4.65
성 동 교,2011-05-19 16:20,4.65
성 동 교,2011-05-19 16:30,4.65
성 동 교,2011-05-19 16:40,4.65
성 동 교,2011-05-19 16:50,4.65
성 동 교,2011-05-19 17:00,4.65
성 동 교,2011-05-19 17:10,4.65
성 동 교,2011-05-19 17:20,4.65
성 동 교,2011-05-19 17:30,4.65
성 동 교,2011-05-19 17:41,4.65
성 동 교,2011-05-19 17:50,4.65
성 동 교,2011-05-19 18:00,61.45
성 동 교,2011-05-19 18:11,4.65
성 동 교,2011-05-19 18:21,4.65
성 동 교,2011-05-19 18:31,4.65
성 동 교,2011-05-19 18:41,4.65
성 동 교,2011-05-19 18:51,4.65
성 동 교,2011-05-19 19:01,4.65
성 동 교,2011-05-19 19:11,4.65
성 동 교,2011-05-19 19:20,4.65
성 동 교,2011-05-19 19:30,4.65
성 동 교,2011-05-19 19:40,4.65
성 동 교,2011-05-19 19:50,4.65
성 동 교,2011-05-19 20:00,4.65
성 동 교,2011-05-19 20:10,4.65
성 동 교,2011-05-19 20:20,4.65
성 동 교,2011-05-19 20:31,4.65
성 동 교,2011-05-19 20:41,4.65
성 동 교,2011-05-19 20:51,4.65
성 동 교,2011-05-19 21:01,4.65
성 동 교,2011-05-19 21:10,4.65
성 동 교,2011-05-19 21:20,4.65
성 동 교,2011-05-19 21:31,4.65
성 동 교,2011-05-19 21:41,4.65
성 동 교,2011-05-19 21:51,4.65
성 동 교,2011-05-19 22:01,4.65
성 동 교,2011-05-19 22:11,4.65
성 동 교,2011-05-19 22:21,4.65
성 동 교,2011-05-19 22:31,4.65
성 동 교,2011-05-19 22:41,4.65
성 동 교,2011-05-19 22:51,4.65
성 동 교,2011-05-19 23:01,4.65
성 동 교,2011-05-19 23:11,4.65
성 동 교,2011-05-19 23:20,4.65
성 동 교,2011-05-19 23:30,4.65
성 동 교,2011-05-19 23:41,4.65
성 동 교,2011-05-19 23:51,4.66
성 동 교,2011-05-20 0:00,4.66
성 동 교,2011-05-20 0:10,4.66
성 동 교,2011-05-20 0:20,4.66
성 동 교,2011-05-20 0:30,4.67
성 동 교,2011-05-20 0:40,4.67
성 동 교,2011-05-20 0:50,4.67
성 동 교,2011-05-20 1:01,4.67
성 동 교,2011-05-20 1:11,4.67
성 동 교,2011-05-20 1:20,4.67
성 동 교,2011-05-20 1:30,4.67
성 동 교,2011-05-20 1:40,4.66
성 동 교,2011-05-20 1:50,4.66
성 동 교,2011-05-20 2:00,4.66
성 동 교,2011-05-20 2:10,4.66
성 동 교,2011-05-20 2:20,4.66
성 동 교,2011-05-20 2:31,4.66
성 동 교,2011-05-20 2:40,4.66
성 동 교,2011-05-20 2:50,4.67
성 동 교,2011-05-20 3:00,4.67
성 동 교,2011-05-20 3:10,4.67
성 동 교,2011-05-20 3:20,4.67
성 동 교,2011-05-20 3:30,4.68
성 동 교,2011-05-20 3:40,4.71
