관측소명,시간,수위
기아대교,2007-05-15 00:00,10.02 
기아대교,2007-05-15 00:10,10.02 
기아대교,2007-05-15 00:20,10.02 
기아대교,2007-05-15 00:30,10.02 
기아대교,2007-05-15 00:40,10.02 
기아대교,2007-05-15 00:50,10.02 
기아대교,2007-05-15 01:00,10.02 
기아대교,2007-05-15 01:10,10.02 
기아대교,2007-05-15 01:20,10.02 
기아대교,2007-05-15 01:30,10.02 
기아대교,2007-05-15 01:40,10.02 
기아대교,2007-05-15 01:50,10.02 
기아대교,2007-05-15 02:00,10.02 
기아대교,2007-05-15 02:10,10.02 
기아대교,2007-05-15 02:20,10.02 
기아대교,2007-05-15 02:30,10.02 
기아대교,2007-05-15 02:40,10.02 
기아대교,2007-05-15 02:50,10.01 
기아대교,2007-05-15 03:00,10.01 
기아대교,2007-05-15 03:10,10.01 
기아대교,2007-05-15 03:20,10.01 
기아대교,2007-05-15 03:30,10.00 
기아대교,2007-05-15 03:40,10.00 
기아대교,2007-05-15 03:50,10.00 
기아대교,2007-05-15 04:00,9.99 
기아대교,2007-05-15 04:11,9.99 
기아대교,2007-05-15 04:21,9.98 
기아대교,2007-05-15 04:31,9.98 
기아대교,2007-05-15 04:40,9.98 
기아대교,2007-05-15 04:50,9.98 
기아대교,2007-05-15 05:00,9.98 
기아대교,2007-05-15 05:10,9.98 
기아대교,2007-05-15 05:20,9.98 
기아대교,2007-05-15 05:30,9.98 
기아대교,2007-05-15 05:40,9.98 
기아대교,2007-05-15 05:50,9.98 
기아대교,2007-05-15 06:00,9.98 
기아대교,2007-05-15 06:10,9.98 
기아대교,2007-05-15 06:20,9.98 
기아대교,2007-05-15 06:30,9.97 
기아대교,2007-05-15 06:40,9.97 
기아대교,2007-05-15 06:50,9.97 
기아대교,2007-05-15 07:00,9.97 
기아대교,2007-05-15 07:10,9.96 
기아대교,2007-05-15 07:20,9.96 
기아대교,2007-05-15 07:30,9.96 
기아대교,2007-05-15 07:40,9.96 
기아대교,2007-05-15 07:50,9.95 
기아대교,2007-05-15 08:00,9.95 
기아대교,2007-05-15 08:11,9.95 
기아대교,2007-05-15 08:21,9.95 
기아대교,2007-05-15 08:31,9.95 
기아대교,2007-05-15 08:41,9.95 
기아대교,2007-05-15 08:50,9.95 
기아대교,2007-05-15 09:00,9.96 
기아대교,2007-05-15 09:10,9.96 
기아대교,2007-05-15 09:20,9.97 
기아대교,2007-05-15 09:30,9.97 
기아대교,2007-05-15 09:40,9.98 
기아대교,2007-05-15 09:51,9.98 
기아대교,2007-05-15 10:00,9.98 
기아대교,2007-05-15 10:10,9.99 
기아대교,2007-05-15 10:20,9.98 
기아대교,2007-05-15 10:30,9.99 
기아대교,2007-05-15 10:40,9.99 
기아대교,2007-05-15 10:50,9.99 
기아대교,2007-05-15 11:00,9.99 
기아대교,2007-05-15 11:10,9.99 
기아대교,2007-05-15 11:20,10.00 
기아대교,2007-05-15 11:30,10.00 
기아대교,2007-05-15 11:40,10.01 
기아대교,2007-05-15 11:50,10.02 
기아대교,2007-05-15 12:00,10.02 
기아대교,2007-05-15 12:10,10.02 
기아대교,2007-05-15 12:20,10.02 
기아대교,2007-05-15 12:30,10.02 
기아대교,2007-05-15 12:40,10.02 
기아대교,2007-05-15 12:50,10.02 
기아대교,2007-05-15 13:00,10.02 
기아대교,2007-05-15 13:11,10.02 
기아대교,2007-05-15 13:20,10.02 
기아대교,2007-05-15 13:31,10.02 
기아대교,2007-05-15 13:41,10.03 
기아대교,2007-05-15 13:51,10.03 
기아대교,2007-05-15 14:01,10.03 
