관측소명,시간,수위
신의교,2017-05-15 16:31,33.60 
신의교,2017-05-15 16:43,33.59 
신의교,2017-05-15 16:51,33.61 
신의교,2017-05-15 17:02,33.61 
신의교,2017-05-15 17:10,33.60 
신의교,2017-05-15 18:07,33.61 
신의교,2017-05-15 18:16,33.61 
신의교,2017-05-15 18:43,33.62 
신의교,2017-05-15 18:54,33.62 
신의교,2017-05-15 19:00,33.62 
신의교,2017-05-15 19:10,33.61 
신의교,2017-05-15 20:00,33.61 
신의교,2017-05-15 20:42,33.62 
신의교,2017-05-15 21:37,33.63 
신의교,2017-05-15 22:12,33.63 
신의교,2017-05-15 22:33,33.62 
신의교,2017-05-15 22:48,33.62 
신의교,2017-05-15 23:14,33.63 
신의교,2017-05-15 23:37,33.61 
신의교,2017-05-16 00:01,33.61 
신의교,2017-05-16 00:50,33.62 
신의교,2017-05-16 01:28,33.62 
신의교,2017-05-16 01:30,33.62 
신의교,2017-05-16 02:20,33.62 
신의교,2017-05-16 02:36,33.61 
신의교,2017-05-16 02:45,33.62 
신의교,2017-05-16 03:00,33.62 
신의교,2017-05-16 03:11,33.62 
신의교,2017-05-16 04:01,33.62 
신의교,2017-05-16 04:38,33.63 
신의교,2017-05-16 05:38,33.62 
신의교,2017-05-16 05:48,33.62 
신의교,2017-05-16 05:50,33.62 
신의교,2017-05-16 06:01,33.62 
신의교,2017-05-16 09:53,33.57 
신의교,2017-05-16 11:01,33.60 
신의교,2017-05-16 11:58,33.61 
신의교,2017-05-16 12:01,33.61 
신의교,2017-05-16 12:48,33.60 
신의교,2017-05-16 12:54,33.60 
신의교,2017-05-16 13:00,33.59 
신의교,2017-05-16 13:10,33.60 
신의교,2017-05-16 13:31,33.59 
신의교,2017-05-16 14:12,33.59 
신의교,2017-05-16 15:07,33.59 
신의교,2017-05-16 15:30,33.59 
신의교,2017-05-16 16:00,33.59 
신의교,2017-05-16 16:37,33.60 
신의교,2017-05-16 18:03,33.60 
신의교,2017-05-16 19:11,33.60 
